workout_frequency_week,avg_session_duration,avg_intensity,sleep_avg_7d,previous_injuries_count,age,experience_level,recovery_score_avg,injury_risk
4,65.4,7.590361445783133,6.5,1,41,2,84.11111111111111,1
4,71.39999999999999,7.015706806282722,8.0,2,55,2,83.44444444444444,1
2,39.6,6.331658291457286,6.1,0,56,1,77.88888888888889,1
2,54.6,8.012048192771084,8.1,1,40,1,91.0,0
4,73.8,8.526315789473685,7.7,3,18,2,80.77777777777777,1
2,43.199999999999996,8.520408163265307,6.7,1,23,1,78.22222222222223,1
3,34.199999999999996,7.704918032786885,6.1,1,31,1,75.88888888888889,1
4,79.2,6.8181818181818175,6.8,3,28,2,84.77777777777777,1
4,85.19999999999999,8.49740932642487,6.1,3,19,2,79.88888888888889,2
4,67.2,9.767441860465116,8.2,2,20,2,90.55555555555554,1
3,67.2,9.76878612716763,6.1,3,58,1,73.88888888888889,1
3,55.2,8.511904761904761,6.5,3,57,1,75.11111111111111,1
2,43.8,7.239583333333334,8.2,3,44,1,89.55555555555554,0
3,61.800000000000004,9.5906432748538,6.0,1,50,2,72.33333333333333,1
2,59.4,10.0,6.9,3,24,1,81.33333333333334,1
2,73.2,7.674418604651163,6.6,1,59,1,83.66666666666666,1
5,110.4,9.444444444444445,7.2,2,41,3,83.0,1
2,37.2,8.256410256410255,6.5,3,38,1,79.11111111111111,1
4,62.400000000000006,8.214285714285714,6.8,2,25,2,84.77777777777777,1
4,109.80000000000001,7.3053892215568865,6.5,1,42,3,76.11111111111111,2
2,49.199999999999996,7.76595744680851,7.8,0,41,1,85.33333333333334,1
2,81.60000000000001,8.023952095808383,7.8,1,34,1,90.33333333333334,1
4,105.0,9.76470588235294,6.3,0,27,3,75.0,2
5,118.2,8.306878306878307,8.0,3,26,3,84.44444444444444,1
3,67.2,9.76878612716763,6.6,3,58,1,76.66666666666666,1
4,82.8,7.374301675977653,8.1,1,23,2,84.0,1
4,88.8,7.225130890052355,6.0,2,52,2,75.33333333333333,2
2,84.6,8.615384615384617,6.1,3,18,1,71.88888888888889,2
3,73.2,9.254658385093167,7.2,3,41,2,78.0,1
2,82.8,9.428571428571429,6.6,1,54,1,82.66666666666666,1
5,103.2,6.185567010309279,6.0,1,59,3,74.33333333333333,2
3,70.19999999999999,8.813559322033898,8.1,2,26,2,84.0,1
4,115.8,9.352941176470589,6.0,2,25,3,82.33333333333333,1
4,87.0,8.322981366459627,7.1,0,43,2,88.44444444444444,1
3,66.60000000000001,7.150259067357513,8.0,0,37,2,84.44444444444444,1
3,55.2,6.94300518134715,6.6,1,51,1,74.66666666666666,1
2,82.2,8.882978723404255,7.9,0,55,1,82.88888888888889,1
4,115.8,9.352941176470589,7.1,3,25,3,88.44444444444444,1
2,57.599999999999994,7.311827956989248,6.0,3,19,1,77.33333333333333,1
3,82.2,7.759562841530054,6.2,2,42,1,72.44444444444444,1
4,110.4,7.967032967032966,7.6,1,52,3,86.22222222222223,1
2,48.0,7.865168539325843,6.6,0,38,1,74.66666666666666,1
3,54.0,9.937888198757763,7.8,0,40,1,84.33333333333334,1
4,118.2,9.93975903614458,6.3,0,58,3,79.0,2
4,91.2,6.9491525423728815,8.2,2,29,3,85.55555555555554,1
3,48.6,7.062146892655368,8.4,1,19,1,95.66666666666666,0
5,114.0,8.83977900552486,7.3,3,43,3,82.55555555555556,1
4,116.39999999999999,7.23404255319149,8.4,3,25,3,84.66666666666666,1
2,88.8,8.351063829787234,6.4,1,54,1,80.55555555555556,1
4,71.39999999999999,6.153846153846154,8.5,2,27,2,95.22222222222223,1
3,75.6,8.620689655172413,6.5,1,52,2,74.11111111111111,1
3,42.0,8.756756756756758,7.7,0,23,1,86.77777777777777,0
2,46.800000000000004,8.527918781725889,6.2,1,29,1,81.44444444444444,1
4,102.0,7.158469945355192,7.2,3,45,3,82.0,1
4,111.0,6.9714285714285715,8.0,3,50,3,91.44444444444444,1
3,79.2,9.440993788819876,6.5,1,21,2,74.11111111111111,1
3,42.0,6.546391752577319,6.3,2,49,1,74.0,1
2,50.4,8.633879781420765,7.8,0,35,1,91.33333333333334,0
3,89.4,6.76923076923077,7.7,1,36,2,84.77777777777777,1
2,55.800000000000004,7.062146892655368,6.3,3,26,1,75.0,1
5,108.0,8.950617283950617,8.2,0,57,3,87.55555555555554,1
5,115.8,6.030150753768844,8.5,0,50,3,85.22222222222223,1
4,111.0,7.371428571428571,7.5,3,50,3,88.66666666666667,1
3,50.4,7.305699481865285,8.5,1,36,1,91.22222222222223,0
2,51.0,8.47457627118644,7.1,1,33,1,80.44444444444444,1
4,87.6,7.291666666666666,7.7,3,28,2,91.77777777777777,1
4,65.4,8.793103448275861,8.1,3,28,2,83.0,1
2,71.39999999999999,8.042328042328041,6.5,0,52,1,74.11111111111111,1
3,85.19999999999999,9.337016574585634,6.1,1,47,1,74.88888888888889,2
4,99.0,8.352272727272727,6.9,3,36,3,87.33333333333334,1
3,45.0,9.352941176470589,6.5,3,48,1,75.11111111111111,1
3,58.199999999999996,8.373493975903614,8.4,0,50,1,90.66666666666666,0
2,68.39999999999999,7.760416666666666,6.2,2,42,1,77.44444444444444,1
4,85.19999999999999,6.717948717948717,6.8,0,47,2,78.77777777777777,2
4,84.6,8.695652173913043,7.2,1,35,2,89.0,1
3,82.2,7.914110429447852,7.2,0,21,2,86.0,1
3,34.8,10.0,7.2,3,59,1,88.0,0
3,70.19999999999999,8.068181818181818,7.8,0,43,1,92.33333333333334,1
4,85.19999999999999,8.580246913580247,8.1,2,22,2,86.0,1
3,68.39999999999999,9.515151515151516,6.5,1,42,2,83.11111111111111,1
4,76.8,6.898395721925134,6.6,1,58,2,78.66666666666666,1
4,112.8,6.9109947643979055,6.2,2,43,3,77.44444444444444,2
4,67.8,9.573170731707316,6.4,1,36,2,77.55555555555556,1
2,81.60000000000001,9.226519337016574,6.0,3,34,1,78.33333333333333,1
3,78.60000000000001,9.819277108433734,7.5,2,42,2,89.66666666666667,1
2,73.2,8.087431693989071,7.7,0,39,1,88.77777777777777,1
2,56.4,7.176470588235294,7.4,1,18,1,90.11111111111111,0
2,62.400000000000006,8.39572192513369,6.6,0,24,1,80.66666666666666,1
5,112.2,6.700507614213198,8.4,1,19,3,91.66666666666666,1
2,32.400000000000006,9.6,6.5,2,37,1,81.11111111111111,1
2,72.0,8.823529411764707,6.5,1,18,1,82.11111111111111,1
4,94.2,8.362573099415204,7.1,0,58,3,82.44444444444444,1
4,81.0,6.956521739130435,8.5,3,19,2,96.22222222222223,1
2,46.2,7.929292929292929,6.8,2,47,1,85.77777777777777,1
5,94.80000000000001,7.142857142857143,6.2,2,37,3,80.44444444444444,1
2,80.4,7.0769230769230775,8.1,0,22,1,94.0,1
4,105.6,8.700564971751412,7.7,2,24,3,89.77777777777777,1
4,63.6,7.679558011049724,6.4,0,53,2,80.55555555555556,1
4,81.60000000000001,7.272727272727273,8.1,1,55,2,86.0,1
5,119.4,7.210526315789474,8.4,3,56,3,95.66666666666666,1
2,88.8,8.351063829787234,7.1,2,54,1,84.44444444444444,1
4,91.2,6.9491525423728815,8.5,1,29,3,87.22222222222223,1
3,68.39999999999999,9.064327485380117,7.8,0,43,2,84.33333333333334,1
5,116.39999999999999,6.632124352331607,8.0,2,28,3,88.44444444444444,1
4,62.400000000000006,8.214285714285714,7.7,1,25,2,89.77777777777777,1
2,77.4,8.342857142857143,6.1,3,56,1,79.88888888888889,1
4,84.6,9.226190476190476,6.9,2,50,2,85.33333333333334,1
3,87.6,6.648936170212766,7.6,3,50,2,92.22222222222223,1
4,78.60000000000001,8.514285714285714,8.1,0,29,2,90.0,1
3,64.2,8.361581920903955,8.0,2,42,2,93.44444444444444,0
4,73.8,6.71957671957672,7.8,2,37,2,91.33333333333334,1
3,65.4,8.502673796791443,6.3,1,56,2,82.0,1
4,112.8,7.02247191011236,7.6,0,39,3,86.22222222222223,1
4,68.39999999999999,8.15028901734104,6.5,2,57,2,79.11111111111111,1
5,112.2,8.64864864864865,6.3,3,36,3,74.0,2
3,66.60000000000001,7.150259067357513,7.2,3,37,2,80.0,1
3,85.19999999999999,9.753086419753087,7.2,1,34,2,81.0,1
3,32.400000000000006,7.294117647058823,7.8,3,53,1,81.33333333333334,1
2,54.6,6.934673366834171,7.8,1,22,1,87.33333333333334,0
3,87.6,7.11764705882353,8.1,0,19,2,90.0,1
3,75.6,8.620689655172413,7.3,0,52,2,78.55555555555556,1
2,52.2,6.464646464646465,8.2,3,40,1,87.55555555555554,0
4,87.6,8.603351955307263,7.2,0,48,2,88.0,1
5,105.6,7.857142857142857,7.1,0,54,3,85.44444444444444,1
5,95.4,9.285714285714286,6.0,0,56,3,71.33333333333333,2
3,62.400000000000006,8.47560975609756,8.3,3,22,1,85.11111111111111,1
5,99.0,9.0625,6.5,1,29,3,74.11111111111111,2
2,39.6,7.0769230769230775,8.2,3,56,1,91.55555555555554,0
2,82.2,8.882978723404255,6.7,3,55,1,76.22222222222223,1
4,88.8,7.225130890052355,6.0,3,52,2,75.33333333333333,2
2,47.400000000000006,9.580838323353294,6.2,2,20,1,73.44444444444444,1
3,70.19999999999999,8.268156424581006,7.7,2,52,1,87.77777777777777,1
3,61.800000000000004,7.5,5.9,1,37,2,79.77777777777777,1
4,88.2,8.421052631578947,8.1,0,25,2,85.0,1
2,46.2,7.929292929292929,7.8,0,47,1,91.33333333333334,0
3,66.60000000000001,7.4074074074074066,7.6,2,37,2,81.22222222222223,1
2,73.2,8.121546961325967,6.6,0,42,1,74.66666666666666,1
3,79.2,9.440993788819876,7.2,0,21,2,78.0,1
2,60.0,7.849462365591398,7.2,1,21,1,80.0,1
3,86.39999999999999,9.464285714285714,6.1,0,47,2,80.88888888888889,1
3,82.2,8.372093023255815,7.1,2,45,1,88.44444444444444,1
2,34.8,6.881720430107528,7.3,1,32,1,89.55555555555556,0
4,76.8,6.701030927835051,6.4,0,44,2,79.55555555555556,1
2,60.6,9.281767955801104,8.2,1,58,1,87.55555555555554,0
2,59.4,8.934911242603551,6.6,3,43,1,82.66666666666666,1
4,71.39999999999999,7.015706806282722,6.6,3,55,2,75.66666666666666,1
4,89.4,6.836158192090396,6.0,2,31,2,80.33333333333333,1
3,73.2,7.704918032786885,8.5,1,40,2,96.22222222222223,1
3,87.6,8.895348837209303,6.4,1,18,2,83.55555555555556,1
4,81.0,9.0,6.1,3,22,2,83.88888888888889,1
2,81.60000000000001,8.023952095808383,7.2,0,34,1,87.0,1
2,44.4,6.532663316582915,6.6,3,38,1,77.66666666666666,1
3,75.0,6.7539267015706805,7.5,3,33,1,81.66666666666667,1
4,93.0,8.58695652173913,8.0,3,40,3,92.44444444444444,1
4,94.2,9.651162790697676,8.0,2,57,3,89.44444444444444,1
2,85.19999999999999,7.180851063829787,6.0,2,25,1,73.33333333333333,2
4,82.2,6.875,7.7,0,34,2,91.77777777777777,1
2,69.0,7.802197802197802,6.9,3,26,1,80.33333333333334,1
4,61.2,6.8449197860962565,6.6,2,35,2,79.66666666666666,1
2,46.2,7.647058823529411,6.9,0,41,1,82.33333333333334,1
3,65.4,7.625,7.9,2,43,1,81.88888888888889,1
3,87.6,7.664670658682635,6.1,2,59,1,74.88888888888889,2
2,88.2,7.788944723618091,6.6,3,51,1,74.66666666666666,2
4,78.60000000000001,8.514285714285714,6.1,3,29,2,78.88888888888889,1
4,64.2,8.84393063583815,7.7,0,50,2,92.77777777777777,1
3,80.4,8.713450292397662,7.2,1,53,2,81.0,1
3,82.8,10.0,6.3,3,56,2,74.0,1
3,83.39999999999999,7.873563218390805,6.5,1,32,2,74.11111111111111,1
3,86.39999999999999,7.878787878787879,7.2,3,57,2,88.0,1
2,44.4,7.176470588235294,7.2,2,58,1,85.0,1
3,84.0,10.0,7.6,3,59,2,91.22222222222223,1
2,49.199999999999996,7.76595744680851,6.1,1,41,1,75.88888888888889,1
3,34.199999999999996,7.771739130434783,6.5,2,32,1,76.11111111111111,1
5,109.80000000000001,8.571428571428571,7.3,3,46,3,86.55555555555556,1
4,81.0,7.857142857142857,6.1,1,20,2,72.88888888888889,1
3,79.2,9.761904761904761,6.6,1,28,2,78.66666666666666,1
3,80.4,8.713450292397662,7.2,3,53,2,81.0,1
2,70.19999999999999,7.664670658682635,7.1,3,39,1,77.44444444444444,1
3,41.4,7.386363636363637,6.5,3,53,1,86.11111111111111,1
4,81.60000000000001,7.796610169491526,8.1,1,22,2,91.0,1
4,66.60000000000001,8.083832335329342,7.4,2,51,2,84.11111111111111,1
3,89.4,7.417582417582418,6.3,1,28,2,73.0,1
3,48.6,6.793478260869565,7.2,3,26,1,84.0,1
3,87.6,8.777777777777779,6.5,3,45,1,82.11111111111111,1
2,58.199999999999996,6.758241758241759,6.6,3,37,1,77.66666666666666,1
4,103.2,8.869047619047619,7.3,1,38,3,84.55555555555556,1
4,69.6,8.909090909090908,7.9,3,46,2,93.88888888888889,1
3,66.0,7.373737373737374,6.0,2,32,2,83.33333333333333,1
3,84.6,8.596491228070175,6.5,0,46,1,81.11111111111111,1
3,66.0,7.373737373737374,7.1,2,32,2,89.44444444444444,1
4,116.39999999999999,7.958115183246073,8.4,1,21,3,94.66666666666666,1
3,77.4,7.3770491803278695,6.3,1,33,2,78.0,1
4,77.4,7.543859649122807,6.5,3,54,2,85.11111111111111,1
4,61.800000000000004,7.222222222222222,6.0,0,35,2,74.33333333333333,1
3,73.8,7.636363636363637,7.8,3,36,1,90.33333333333334,1
2,47.400000000000006,9.580838323353294,7.8,3,20,1,82.33333333333334,1
3,67.8,7.461928934010152,6.0,2,28,2,71.33333333333333,1
2,55.2,7.368421052631579,7.1,0,50,1,79.44444444444444,1
4,118.2,9.705882352941176,7.8,1,24,3,92.33333333333334,1
3,81.60000000000001,7.4603174603174605,7.9,2,52,1,92.88888888888889,1
3,82.8,8.77659574468085,6.2,0,42,2,81.44444444444444,1
2,38.4,6.735751295336787,6.0,2,34,1,72.33333333333333,1
3,36.0,9.010989010989011,6.2,1,18,1,75.44444444444444,1
5,112.2,7.664670658682635,7.1,1,41,3,86.44444444444444,1
2,83.39999999999999,8.88888888888889,8.4,1,57,1,85.66666666666666,1
4,71.39999999999999,6.153846153846154,8.1,2,27,2,93.0,1
2,85.19999999999999,7.180851063829787,6.6,2,25,1,76.66666666666666,2
3,75.6,8.81081081081081,8.4,1,50,1,84.66666666666666,1
2,68.39999999999999,10.0,8.2,2,51,1,93.55555555555554,1
4,76.2,9.08108108108108,6.3,3,19,2,77.0,1
4,91.2,6.9491525423728815,5.8,0,29,3,72.22222222222223,2
3,84.6,8.4472049689441,8.2,2,34,2,91.55555555555554,1
4,69.6,7.687861271676301,7.2,3,50,2,78.0,1
5,96.60000000000001,9.6875,6.2,0,30,3,78.44444444444444,2
2,48.0,7.865168539325843,8.4,0,38,1,84.66666666666666,1
3,62.400000000000006,8.47560975609756,6.5,2,22,1,75.11111111111111,1
4,84.6,8.61111111111111,7.2,2,54,2,80.0,2
4,84.6,8.61111111111111,6.0,3,54,2,73.33333333333333,2
2,53.4,6.802030456852792,6.0,1,23,1,71.33333333333333,1
4,112.8,7.02020202020202,6.5,2,26,3,82.11111111111111,1
2,30.6,6.684491978609626,7.3,0,23,1,80.55555555555556,1
3,75.6,9.378881987577639,6.6,3,21,1,86.66666666666666,1
2,84.6,8.615384615384617,6.2,1,18,1,72.44444444444444,2
3,82.8,10.0,7.1,0,56,2,78.44444444444444,1
3,90.0,7.647058823529411,7.7,1,43,2,81.77777777777777,1
4,99.0,9.823529411764705,6.4,3,32,3,75.55555555555556,2
3,50.4,7.267441860465116,7.2,0,18,1,84.0,1
3,69.0,7.393939393939394,6.7,3,25,2,81.22222222222223,1
3,76.8,6.410256410256411,7.4,0,32,1,84.11111111111111,1
3,86.39999999999999,9.135802469135802,6.6,0,45,1,77.66666666666666,2
3,90.0,7.647058823529411,6.5,2,43,2,75.11111111111111,1
3,81.60000000000001,8.092485549132949,6.3,0,47,1,73.0,1
5,92.4,8.452380952380953,7.2,0,54,3,84.0,1
3,52.8,7.72972972972973,7.4,2,46,1,88.11111111111111,0
5,107.4,7.727272727272727,7.6,0,40,3,87.22222222222223,1
3,81.60000000000001,7.248677248677248,7.3,0,32,2,78.55555555555556,1
3,53.4,7.923497267759563,6.0,2,50,1,71.33333333333333,1
4,96.0,7.731958762886598,8.1,0,23,3,83.0,1
2,49.8,8.223350253807107,7.1,3,19,1,77.44444444444444,1
4,61.800000000000004,8.0,8.5,2,35,2,94.22222222222223,1
2,84.0,7.513812154696132,6.3,1,19,1,76.0,1
3,75.6,9.378881987577639,8.5,0,21,1,97.22222222222223,1
3,30.6,7.374301675977653,7.7,3,47,1,90.77777777777777,0
3,34.199999999999996,8.196721311475411,6.3,1,59,1,85.0,1
2,55.800000000000004,6.951871657754011,6.1,2,52,1,78.88888888888889,1
2,78.0,7.292817679558011,8.0,1,21,1,82.44444444444444,1
3,87.6,6.597938144329897,7.2,0,49,1,83.0,1
4,100.19999999999999,6.683417085427136,7.3,3,45,3,86.55555555555556,1
4,96.0,7.731958762886598,8.1,2,23,3,83.0,1
2,60.0,8.0625,7.1,2,56,1,85.44444444444444,1
4,69.6,8.909090909090908,6.1,0,46,2,83.88888888888889,1
3,65.4,6.810810810810811,6.2,0,56,2,72.44444444444444,1
3,87.6,6.597938144329897,7.8,2,49,1,86.33333333333334,1
4,60.6,7.663043478260869,6.6,3,56,2,76.66666666666666,1
5,100.19999999999999,9.880239520958083,6.0,1,43,3,83.33333333333333,1
5,97.2,9.053254437869821,7.7,2,27,3,92.77777777777777,1
5,105.6,8.333333333333334,8.3,3,34,3,96.11111111111111,1
3,63.0,8.225806451612904,7.6,0,57,2,89.22222222222223,0
5,108.0,7.701863354037267,6.2,2,31,3,72.44444444444444,2
3,84.6,8.596491228070175,6.2,3,46,1,79.44444444444444,2
3,63.6,6.891191709844559,6.2,2,21,1,81.44444444444444,1
5,106.2,8.636363636363637,7.2,0,56,3,87.0,1
2,39.6,7.0769230769230775,7.8,2,56,1,89.33333333333334,0
3,72.0,6.161616161616161,7.2,3,29,2,80.0,1
2,32.400000000000006,7.528735632183908,7.8,0,37,1,89.33333333333334,0
3,34.199999999999996,7.704918032786885,8.1,0,31,1,87.0,0
2,53.4,8.206521739130434,7.7,1,39,1,85.77777777777777,1
4,101.39999999999999,6.968085106382978,7.2,1,54,3,83.0,1
5,115.8,7.258883248730964,7.1,2,40,3,78.44444444444444,2
2,79.80000000000001,8.620689655172413,6.0,1,43,1,79.33333333333333,1
3,82.2,8.88888888888889,6.6,1,30,2,84.66666666666666,1
3,52.2,7.514450867052023,8.5,1,40,1,92.22222222222223,0
3,81.60000000000001,8.91891891891892,6.5,2,52,2,81.11111111111111,1
2,72.0,8.823529411764707,6.6,2,18,1,82.66666666666666,1
4,104.4,7.017543859649122,6.0,2,54,3,79.33333333333333,2
3,67.8,6.947368421052632,6.0,1,34,1,81.33333333333333,1
3,81.60000000000001,7.988826815642458,7.2,3,20,2,86.0,1
4,71.39999999999999,8.78048780487805,7.3,0,38,2,86.55555555555556,1
3,52.2,7.514450867052023,6.8,1,40,1,82.77777777777777,1
4,87.0,8.322981366459627,6.1,0,43,2,82.88888888888889,1
3,67.2,9.76878612716763,6.1,2,58,1,73.88888888888889,1
3,33.0,8.586387434554974,6.4,0,54,1,84.55555555555556,1
3,88.2,8.876404494382022,6.0,0,34,1,73.33333333333333,2
4,72.0,6.315789473684211,7.7,2,29,2,86.77777777777777,1
4,70.8,8.478260869565217,5.9,2,40,2,73.77777777777777,1
2,49.8,8.223350253807107,7.3,1,19,1,78.55555555555556,1
2,54.6,7.754010695187166,8.1,0,20,1,85.0,1
5,108.0,8.950617283950617,8.4,1,57,3,88.66666666666666,1
3,87.0,6.512820512820513,7.7,0,32,1,91.77777777777777,1
4,67.8,8.081395348837209,7.7,1,41,2,80.77777777777777,1
4,102.6,6.111111111111112,7.8,2,21,3,88.33333333333334,1
4,84.6,7.831325301204819,6.6,3,30,2,86.66666666666666,1
4,88.8,8.870056497175142,6.5,2,43,2,81.11111111111111,1
4,77.4,8.170731707317072,7.2,0,28,2,84.0,1
2,87.0,8.0,6.1,0,45,1,71.88888888888889,2
4,112.2,9.876543209876543,6.0,3,49,3,81.33333333333333,1
3,84.6,8.4472049689441,8.0,3,34,2,90.44444444444444,1
4,82.8,6.544502617801047,6.1,2,58,2,73.88888888888889,1
3,80.4,8.96551724137931,8.1,2,25,2,90.0,1
2,36.6,7.554347826086957,6.1,0,42,1,82.88888888888889,1
3,66.0,8.324324324324325,6.6,0,28,2,83.66666666666666,1
4,88.2,8.956043956043956,7.2,3,23,2,88.0,1
3,76.2,6.0606060606060606,6.4,2,40,2,76.55555555555556,1
5,115.8,6.907216494845361,6.0,2,26,3,81.33333333333333,1
3,72.0,6.161616161616161,7.8,0,29,2,83.33333333333334,1
3,36.0,9.010989010989011,7.8,0,18,1,84.33333333333334,1
2,49.8,8.223350253807107,6.6,0,19,1,74.66666666666666,1
4,67.8,7.653631284916202,7.1,2,40,2,83.44444444444444,1
5,112.2,7.664670658682635,6.3,2,41,3,82.0,1
3,55.800000000000004,8.797814207650273,7.4,2,49,1,86.11111111111111,1
2,69.0,7.802197802197802,6.6,0,26,1,78.66666666666666,1
3,84.6,6.180904522613066,7.2,0,27,2,86.0,1
2,72.0,8.823529411764707,7.8,3,18,1,89.33333333333334,1
2,75.0,9.333333333333334,6.1,1,30,1,78.88888888888889,1
3,82.8,6.721311475409836,7.2,0,22,1,87.0,1
3,74.4,9.512195121951219,6.3,3,49,2,74.0,1
5,107.4,7.637362637362637,7.9,1,50,3,81.88888888888889,1
4,81.0,9.0,8.0,3,22,2,94.44444444444444,1
5,108.60000000000001,8.524590163934425,6.7,0,48,3,82.22222222222223,1
3,53.4,8.8125,8.5,1,25,1,93.22222222222223,0
3,60.6,7.4074074074074066,7.7,3,48,2,90.77777777777777,0
4,89.4,7.461139896373057,7.8,1,25,2,91.33333333333334,1
5,94.80000000000001,6.451612903225806,7.1,1,33,3,77.44444444444444,2
2,84.6,8.615384615384617,7.7,1,18,1,80.77777777777777,1
4,85.19999999999999,7.283236994219653,7.7,0,42,2,91.77777777777777,1
2,55.800000000000004,6.581632653061225,7.1,3,52,1,81.44444444444444,1
4,76.8,8.36734693877551,8.1,1,35,2,87.0,1
5,108.0,7.321428571428571,7.7,2,36,3,80.77777777777777,1
3,38.4,8.404255319148938,6.2,2,38,1,78.44444444444444,1
4,60.6,8.054054054054054,8.0,1,57,2,84.44444444444444,1
4,81.0,7.857142857142857,7.3,2,20,2,79.55555555555556,1
4,81.60000000000001,7.034883720930233,6.0,2,48,2,82.33333333333333,1
4,92.4,6.793478260869565,7.2,3,31,3,79.0,2
4,61.2,7.445652173913043,8.2,3,31,2,86.55555555555554,1
3,88.8,8.258426966292134,7.8,0,47,2,91.33333333333334,1
5,112.2,7.865853658536586,6.0,0,23,3,79.33333333333333,2
4,109.2,8.4375,6.2,1,27,3,82.44444444444444,1
5,98.39999999999999,7.135135135135135,6.5,1,38,3,78.11111111111111,2
4,68.39999999999999,6.387434554973822,6.0,3,49,2,83.33333333333333,1
3,30.6,8.695652173913043,7.8,0,22,1,90.33333333333334,0
2,64.80000000000001,6.892655367231638,6.0,2,20,1,76.33333333333333,1
4,82.8,6.902173913043478,7.8,1,37,2,81.33333333333334,1
2,30.6,8.695652173913043,7.3,2,32,1,88.55555555555556,0
3,81.0,9.176470588235293,8.0,3,25,2,90.44444444444444,1
5,91.2,8.135593220338983,7.2,2,57,3,79.0,2
3,61.800000000000004,9.314285714285713,7.7,2,43,1,86.77777777777777,0
2,81.0,6.0606060606060606,7.5,2,23,1,80.66666666666667,1
2,67.8,7.237569060773481,8.2,1,39,1,85.55555555555554,1
3,64.2,7.586206896551724,6.0,3,21,2,72.33333333333333,1
3,90.0,7.647058823529411,8.4,2,43,2,85.66666666666666,1
3,33.0,8.586387434554974,8.0,3,54,1,93.44444444444444,0
4,62.400000000000006,7.409638554216867,6.0,2,41,2,74.33333333333333,1
4,109.2,8.4375,5.9,2,27,3,80.77777777777777,1
4,61.2,8.115183246073299,6.6,3,22,2,77.66666666666666,1
4,61.800000000000004,7.826086956521739,8.1,2,31,2,92.0,1
4,69.0,8.24468085106383,8.4,2,57,2,95.66666666666666,1
4,61.800000000000004,7.514450867052023,7.1,2,55,2,84.44444444444444,1
5,92.4,8.452380952380953,7.1,3,54,3,83.44444444444444,1
2,48.6,8.241206030150753,6.7,2,34,1,81.22222222222223,1
2,34.8,6.881720430107528,7.4,2,32,1,90.11111111111111,0
3,58.199999999999996,6.512820512820513,6.2,1,39,1,76.44444444444444,1
2,83.39999999999999,8.88888888888889,7.9,3,57,1,82.88888888888889,1
3,78.0,7.164948453608248,6.0,1,53,2,76.33333333333333,1
2,84.0,8.636363636363637,8.2,1,44,1,88.55555555555554,1
3,79.2,7.747252747252747,8.0,1,50,1,90.44444444444444,1
3,84.6,8.596491228070175,6.7,1,46,1,82.22222222222223,1
3,87.6,7.11764705882353,8.0,3,19,2,89.44444444444444,1
2,56.4,7.176470588235294,7.2,1,18,1,89.0,0
2,55.800000000000004,6.581632653061225,8.0,0,52,1,86.44444444444444,0
